itemId,title,phase,recommendedUploadAction,target,reason,estimatedBytes,format,blocker
approved-publication:source-doc-00451-dhga07chn-population-aged-15-years-and-over,DHGA07CHN - Population aged 15 years and over,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-00452-dhga07cst-population-aged-15-years-and-over,DHGA07CST - Population aged 15 years and over,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-00453-dhga07hr-population-aged-15-years-and-over,DHGA07HR - Population aged 15 years and over,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-00454-dhga07iha-population-aged-15-years-and-over,DHGA07IHA - Population aged 15 years and over,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-00455-dhga10chn-general-health-of-the-population,DHGA10CHN - General Health of the Population,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-00456-dhga10cst-general-health-of-the-population,DHGA10CST - General Health of the Population,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-00457-dhga10hr-general-health-of-the-population,DHGA10HR - General Health of the Population,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-00458-dhga10iha-general-health-of-the-population,DHGA10IHA - General Health of the Population,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04876-dita01-digital-transactions-in-the-irish-economy,DITA01 - Digital Transactions in the Irish Economy,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-03572-dota01-vehicles-with-a-private-tax-class-and-current-motor-tax,DOTA01 - Vehicles with a Private Tax Class and Current Motor Tax,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-03573-dota03-goods-vehicles-by-unladen-weight,DOTA03 - Goods Vehicles by Unladen Weight,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-03574-dota04-goods-vehicles-by-gross-weight,DOTA04 - Goods Vehicles by Gross Weight,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-03575-dota05-number-of-private-cars-licenced,DOTA05 - Number of Private Cars Licenced,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-03576-dota05-number-of-private-cars-licensed-nedc-co2-emissions-motor-tax-assessment,DOTA05 - Number of Private Cars Licensed (NEDC CO2 emissions motor tax assessment),approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-03577-dota06-number-of-private-cars-licenced,DOTA06 - Number of Private Cars Licenced,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-03578-dota06-number-of-private-cars-licensed-wltp-co2-emissions-motor-tax-assessment,DOTA06 - Number of Private Cars Licensed (WLTP CO2 emissions motor tax assessment),approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-03579-dota07-number-of-private-cars-by-engine-capacity-in-each-licensing-authority-are,DOTA07 - Number of Private Cars by Engine Capacity in each Licensing Authority Area (Pre-CO2),approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-03580-dota07-number-of-private-cars-licenced,DOTA07 - Number of Private Cars Licenced,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-03581-dota07-number-of-private-cars-licensed-pre-co2-emissions-motor-tax-assessment,DOTA07 - Number of Private Cars Licensed (Pre-CO2 emissions motor tax assessment),approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-03582-dota08-private-vehicles,DOTA08 - Private Vehicles,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-03583-dota09-goods-vehicles,DOTA09 - Goods Vehicles,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-03584-dotm03-goods-vehicles-by-unladen-weight,DOTM03 - Goods Vehicles by Unladen Weight,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-03585-dotm04-goods-vehicles-by-gross-weight,DOTM04 - Goods Vehicles by Gross Weight,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-03586-dotm05-number-of-private-cars-licensed-nedc-co2-emissions-motor-tax-assessment,DOTM05 - Number of Private Cars Licensed (NEDC CO2 emissions motor tax assessment),approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-03587-dotm06-number-of-private-cars-licensed-wltp-co2-emissions-motor-tax-assessment,DOTM06 - Number of Private Cars Licensed (WLTP CO2 emissions motor tax assessment),approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-03588-dotm07-number-of-private-cars-licensed-pre-co2-emissions-motor-tax-assessment,DOTM07 - Number of Private Cars Licensed (Pre-CO2 emissions motor tax assessment),approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-03589-dotm08-private-vehicles,DOTM08 - Private Vehicles,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-03590-dotm09-goods-vehicles,DOTM09 - Goods Vehicles,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-00719-driver-testing-outcomes-by-test-centre,Driver Testing Outcomes for Cars (by Test Centre),approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-02145-e0001-population-aged-15-years-and-over-whose-full-time-education-has-ceased,E0001 - Population Aged 15 Years and Over Whose Full - Time Education has Ceased,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-02146-e0002-population-aged-55-years-and-over-whose-full-time-education-has-ceased,E0002 - Population Aged 55 Years and Over Whose Full Time Education has Ceased,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-02147-e0004-population-aged-15-years-and-over-whose-full-time-education-has-ceased,E0004 - Population Aged 15 Years and Over Whose Full - Time Education has Ceased,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-02148-e0005-population-aged-15-years-and-over-present-in-the-state,E0005 - Population Aged 15 Years and Over Present in the State,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-02149-e0006-population-aged-15-years-and-over,E0006 - Population Aged 15 Years and Over,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-02150-e0009-population-aged-15-years-and-over,E0009 - Population Aged 15 Years and Over,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04880-e1001-private-households-2011-to-2016,E1001 - Private Households 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04881-e1002-private-households-2011-to-2016,E1002 - Private Households 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04882-e1003-private-households-2011-to-2016,E1003 - Private Households 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04883-e1004-private-households-in-permanent-housing-units-2011-to-2016,E1004 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04884-e1005-private-households-in-permanent-housing-units-2011-to-2016,E1005 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04885-e1006-private-households-in-permanent-housing-units-2011-to-2016,E1006 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04886-e1007-private-households-in-permanent-housing-units-2011-to-2016,E1007 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04887-e1008-private-households-in-permanent-housing-units-2011-to-2016,E1008 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04888-e1009-private-households-in-permanent-housing-units-2011-to-2016,E1009 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04889-e1010-private-households-in-permanent-housing-units-2011-to-2016,E1010 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04890-e1011-private-households-in-permanent-housing-units-1971-to-2016,E1011 - Private Households in Permanent Housing Units 1971 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04891-e1012-average-number-of-persons-per-private-household-in-permanent-housing-units,E1012 - Average Number of Persons per Private Household in Permanent Housing Units 1971 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04892-e1013-umber-of-persons-per-room-in-private-households-in-permanent-housing-units,E1013 - Average Number of Persons per Room in Private Households in Permanent Housing Units 1971 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04893-e1014-private-households-in-permanent-housing-units-2011-to-2016,E1014 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04894-e1015-private-households-in-permanent-housing-units-2011-to-2016,E1015 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04895-e1016-private-households-in-permanent-housing-units-2011-to-2016,E1016 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04896-e1017-private-households-in-permanent-housing-units-2011-to-2016,E1017 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04897-e1018-private-households-in-permanent-housing-units-2011-to-2016,E1018 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04898-e1019-private-households-in-permanent-housing-units-2011-to-2016,E1019 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04899-e1020-average-weekly-rent-of-rented-private-households-in-permanent-housing-unit,E1020 - Average Weekly Rent of Rented Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04900-e1021-average-weekly-rent-of-rented-private-households-in-permanent-housing-unit,E1021 - Average Weekly Rent of Rented Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04901-e1022-average-weekly-rent-of-rented-private-households-in-permanent-housing-unit,E1022 - Average Weekly Rent of Rented Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04902-e1023-average-weekly-rent-of-rented-private-households-in-permanent-housing-unit,E1023 - Average Weekly Rent of Rented Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04903-e1024-rented-private-households-in-permanent-housing-units-by-average-weekly-ren,E1024 - Rented Private Households in Permanent Housing Units by Average Weekly Rent 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04904-e1025-rented-private-households-in-permanent-housing-units-by-average-weekly-ren,E1025 - Rented Private Households in Permanent Housing Units by Average Weekly Rent 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04905-e1026-average-weekly-rent-of-rented-private-households-in-permanent-housing-unit,E1026 - Average Weekly Rent of Rented Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04906-e1027-mortgaged-private-households-in-permanent-housing-units-2011-to-2016,E1027 - Mortgaged Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04907-e1028-private-households-in-permanent-housing-units-2011-to-2016,E1028 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04908-e1029-private-households-in-permanent-housing-units-2011-to-2016,E1029 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04909-e1030-private-households-in-permanent-housing-units-2011-to-2016,E1030 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04910-e1032-ousing-units-by-average-number-of-rooms-per-household-and-persons-per-room,E1032 - Private Households in Permanent Housing Units by Average Number of Rooms per Household and Persons per Room 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04911-e1033-ousing-units-by-average-number-of-rooms-per-household-and-persons-per-room,E1033 - Private Households in Permanent Housing Units by Average Number of Rooms per Household and Persons per Room 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04912-e1034-ousing-units-by-average-number-of-rooms-per-household-and-persons-per-room,E1034 - Private Households in Permanent Housing Units by Average Number of Rooms per Household and Persons per Room 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04913-e1035-private-households-in-permanent-housing-units-2011-to-2016,E1035 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04914-e1036-private-households-in-permanent-housing-units-2011-to-2016,E1036 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04915-e1037-private-households-in-permanent-housing-units-2011-to-2016,E1037 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04916-e1038-private-households-in-permanent-housing-units-2011-to-2016,E1038 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04917-e1039-private-households-in-permanent-housing-units-2011-to-2016,E1039 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04918-e1040-private-households-in-permanent-housing-units-2011-to-2016,E1040 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04919-e1041-private-households-in-permanent-housing-units-2011-to-2016,E1041 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04920-e1042-private-households-in-permanent-housing-units-2011-to-2016,E1042 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04921-e1043-private-households-in-permanent-housing-units-2011-to-2016,E1043 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04922-e1044-private-households-in-permanent-housing-units-2011-to-2016,E1044 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04923-e1045-private-households-in-permanent-housing-units-2011-to-2016,E1045 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04924-e1046-private-households-in-permanent-housing-units-2011-to-2016,E1046 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04925-e1047-private-households-in-permanent-housing-units-2011-to-2016,E1047 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04926-e1048-private-households-in-permanent-housing-units-2011-to-2016,E1048 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04927-e1049-private-households-2011-to-2016,E1049 - Private Households 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04928-e1051-private-households-in-permanent-housing-units-2011-to-2016,E1051 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04929-e1052-private-households-in-permanent-housing-units-2011-to-2016,E1052 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04930-e1053-private-households-in-permanent-housing-units-2011-to-2016,E1053 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04931-e1054-private-households-in-permanent-housing-units-2011-to-2016,E1054 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04932-e1055-private-households-in-permanent-housing-units-2011-to-2016,E1055 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04933-e1056-private-households-in-permanent-housing-units-2011-to-2016,E1056 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04934-e1057-private-households-in-permanent-housing-units-2011-to-2016,E1057 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04935-e1059-private-households-in-permanent-housing-units-2011-to-2016,E1059 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04936-e1060-private-households-in-permanent-housing-units-2011-to-2016,E1060 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04937-e1061-private-households-in-permanent-housing-units-2011-to-2016,E1061 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04938-e1072-private-households-in-permanent-housing-units-2011-to-2016,E1072 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04939-e1073-private-households-in-permanent-housing-units-2011-to-2016,E1073 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04940-e1074-private-households-in-permanent-housing-units-2011-to-2016,E1074 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04941-e1075-private-households-in-permanent-housing-units-2011-to-2016,E1075 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04942-e1076-private-households-in-permanent-housing-units-2011-to-2016,E1076 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04943-e1077-private-households-in-permanent-housing-units-2011-to-2016,E1077 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04944-e1078-private-households-in-permanent-housing-units-2011-to-2016,E1078 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04945-e1079-rented-private-households-in-permanent-housing-units-by-average-weekly-ren,E1079 - Rented Private Households in Permanent Housing Units by Average Weekly Rent 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04946-e1080-private-households-in-permanent-housing-units-2011-to-2016,E1080 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04947-e1081-private-households-in-permanent-housing-units-2011-to-2016,E1081 - Private Households in Permanent Housing Units 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-00130-e2001-population-at-each-census-1841-to-2016,E2001 - Population at Each Census 1841 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-00131-e2002-population-at-each-census-since-1926,E2002 - Population at Each Census since 1926,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-02151-e2003-population-and-actual-and-percentage-change-1926-to-2016,E2003 - Population and Actual and Percentage Change 1926 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-02152-e2004-population-and-actual-and-percentage-change-2011-to-2016,E2004 - Population and Actual and Percentage Change 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-02153-e2006-components-of-population-change-1926-to-2016,E2006 - Components of Population Change 1926 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-02154-e2007-components-of-population-change-and-average-annual-rates-2011-to-2016,E2007 - Components of Population Change and Average Annual Rates 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-02155-e2008-population-percentage-in-the-aggregate-town-areas-and-aggregate-rural-area,E2008 - Population Percentage in the Aggregate Town Areas and Aggregate Rural Areas 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-02156-e2009-population-2011-to-2016,E2009 - Population 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-02157-e2010-annual-estimated-net-migration-per-1000-of-average-population-2011-to-2016,E2010 - Annual Estimated Net Migration per 1000 of Average Population 2011 to 2016,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
