id,sourceRowNumber,roiGroup,groupTitle,provider,organisation,category,title,cleanTitle,slugOrId,jurisdiction,topic,featureUnit,formats,isSpatial,isLargeOrSpecial,proposedAction,proposedPlacement,proposedRuntime,confidence,currentProviderUrl,waybackUrl,internetArchiveStatus,canonicalSourcePolicy,bestExistingMatchType,bestExistingMatchId,bestExistingMatchTitle,bestExistingMatchScore,bestExistingMatchStillPresent,allMatchEvidence,resolvedBlockers,residualBlockers,residualBlockerCount,cleanedRecommendation,geographyRecommendation,comparabilityRecommendation,sourcePlacement,sourceProvenanceDraft,approvalState,publicationState,runtimeDesired,runtimeConversion
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:housing-stock-by-district-council-recorded-as-vacant:01959,1960,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Open Data NI,Land & Property Services,tabular,"Housing Stock, by District Council, recorded as vacant","Housing Stock, by District Council, recorded as vacant",housing-stock-by-district-council-recorded-as-vacant,Northern Ireland,boundary,Electoral Divisions,CSV,false,false,source-download-only,Books/Tables/Sources source/download record,[object Object],60,https://admin.opendatani.gov.uk/dataset/housing-stock-by-district-council-recorded-as-vacant,https://web.archive.org/web/*/https://admin.opendatani.gov.uk/dataset/housing-stock-by-district-council-recorded-as-vacant,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,geography-crosswalk-and-versioning: geography family inferred | geography-matching: geography family inferred | source-page-and-ia-viewport-decision: publication policy assigned,,0,Prepare boundary variant review; prefer child/variant records over duplicate parent maps.,Match to ROI ED/DED generation and province child entries; avoid duplicating existing ED time-series maps.,,Browse/Books/Tables source record with IA hotlinked viewport/download.,"Land & Property Services | Housing Stock, by District Council, recorded as vacant | formats: CSV | current URL: https://admin.opendatani.gov.uk/dataset/housing-stock-by-district-council-recorded-as-vacant | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:mortdisordlgd:01980,1981,4. Open Data NI boundary and statistical-geography files,Open Data NI boundary and statistical-geography files,Open Data NI,NISRA,tabular,Mortgages cases disposed orders made,Mortgages cases disposed orders made,mortdisordlgd,Northern Ireland,boundary,Local Government Districts,CSV|JSON1.0|JSON2.0|XLSX,false,false,source-download-only,Books/Tables/Sources source/download record,[object Object],60,https://admin.opendatani.gov.uk/dataset/mortdisordlgd,https://web.archive.org/web/*/https://admin.opendatani.gov.uk/dataset/mortdisordlgd,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,geography-crosswalk-and-versioning: geography family inferred | source-page-and-ia-viewport-decision: publication policy assigned,,0,Prepare boundary variant review; prefer child/variant records over duplicate parent maps.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/Books/Tables source record with IA hotlinked viewport/download.,"NISRA | Mortgages cases disposed orders made | formats: CSV, JSON1.0, JSON2.0, XLSX | current URL: https://admin.opendatani.gov.uk/dataset/mortdisordlgd | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:mortcaselgd:01981,1982,4. Open Data NI boundary and statistical-geography files,Open Data NI boundary and statistical-geography files,Open Data NI,NISRA,tabular,Mortgages cases received and disposed,Mortgages cases received and disposed,mortcaselgd,Northern Ireland,boundary,Local Government Districts,CSV|JSON1.0|JSON2.0|XLSX,false,false,source-download-only,Books/Tables/Sources source/download record,[object Object],60,https://admin.opendatani.gov.uk/dataset/mortcaselgd,https://web.archive.org/web/*/https://admin.opendatani.gov.uk/dataset/mortcaselgd,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,geography-crosswalk-and-versioning: geography family inferred | source-page-and-ia-viewport-decision: publication policy assigned,,0,Prepare boundary variant review; prefer child/variant records over duplicate parent maps.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/Books/Tables source record with IA hotlinked viewport/download.,"NISRA | Mortgages cases received and disposed | formats: CSV, JSON1.0, JSON2.0, XLSX | current URL: https://admin.opendatani.gov.uk/dataset/mortcaselgd | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:nihpi-mean-median-standardisded-price:01985,1986,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Open Data NI,Land & Property Services,tabular,NIHPI Mean Median and Standardised Price by Property Type,NIHPI Mean Median and Standardised Price by Property Type,nihpi-mean-median-standardisded-price,Northern Ireland,boundary,Electoral Divisions,CSV,false,false,source-download-only,Books/Tables/Sources source/download record,[object Object],60,https://admin.opendatani.gov.uk/dataset/nihpi-mean-median-standardisded-price,https://web.archive.org/web/*/https://admin.opendatani.gov.uk/dataset/nihpi-mean-median-standardisded-price,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,geography-crosswalk-and-versioning: geography family inferred | geography-matching: geography family inferred | source-page-and-ia-viewport-decision: publication policy assigned,,0,Prepare boundary variant review; prefer child/variant records over duplicate parent maps.,Match to ROI ED/DED generation and province child entries; avoid duplicating existing ED time-series maps.,,Browse/Books/Tables source record with IA hotlinked viewport/download.,Land & Property Services | NIHPI Mean Median and Standardised Price by Property Type | formats: CSV | current URL: https://admin.opendatani.gov.uk/dataset/nihpi-mean-median-standardisded-price | IA mirror/download link pending; do not expose local drive paths.,ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:osni-open-data-10m-dtm-sheets-1-50:01991,1992,4. Open Data NI boundary and statistical-geography files,Open Data NI boundary and statistical-geography files,Open Data NI,Land & Property Services – Ordnance Survey of Northern Ireland,tabular,OSNI Open Data - 10M DTM - Sheets 1-50,OSNI Open Data - 10M DTM - Sheets 1-50,osni-open-data-10m-dtm-sheets-1-50,Northern Ireland,source-data,features,TXT,false,false,source-download-only,Books/Tables/Sources source/download record,[object Object],55,https://admin.opendatani.gov.uk/dataset/osni-open-data-10m-dtm-sheets-1-50,https://web.archive.org/web/*/https://admin.opendatani.gov.uk/dataset/osni-open-data-10m-dtm-sheets-1-50,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,needs-provider-context-review: publication policy assigned,geography-crosswalk-and-versioning: needs exact geography crosswalk,1,Prepare boundary variant review; prefer child/variant records over duplicate parent maps.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/source/table record unless there is clear interactive map or query use.,Land & Property Services – Ordnance Survey of Northern Ireland | OSNI Open Data - 10M DTM - Sheets 1-50 | formats: TXT | current URL: https://admin.opendatani.gov.uk/dataset/osni-open-data-10m-dtm-sheets-1-50 | IA mirror/download link pending; do not expose local drive paths.,ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:osni-open-data-10m-dtm-sheets-101-150:01992,1993,4. Open Data NI boundary and statistical-geography files,Open Data NI boundary and statistical-geography files,Open Data NI,Land & Property Services – Ordnance Survey of Northern Ireland,tabular,OSNI Open Data - 10M DTM - Sheets 101-150,OSNI Open Data - 10M DTM - Sheets 101-150,osni-open-data-10m-dtm-sheets-101-150,Northern Ireland,source-data,features,TXT,false,false,source-download-only,Books/Tables/Sources source/download record,[object Object],55,https://admin.opendatani.gov.uk/dataset/osni-open-data-10m-dtm-sheets-101-150,https://web.archive.org/web/*/https://admin.opendatani.gov.uk/dataset/osni-open-data-10m-dtm-sheets-101-150,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,needs-provider-context-review: publication policy assigned,geography-crosswalk-and-versioning: needs exact geography crosswalk,1,Prepare boundary variant review; prefer child/variant records over duplicate parent maps.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/source/table record unless there is clear interactive map or query use.,Land & Property Services – Ordnance Survey of Northern Ireland | OSNI Open Data - 10M DTM - Sheets 101-150 | formats: TXT | current URL: https://admin.opendatani.gov.uk/dataset/osni-open-data-10m-dtm-sheets-101-150 | IA mirror/download link pending; do not expose local drive paths.,ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:osni-open-data-10m-dtm-sheets-151-200:01993,1994,4. Open Data NI boundary and statistical-geography files,Open Data NI boundary and statistical-geography files,Open Data NI,Land & Property Services – Ordnance Survey of Northern Ireland,tabular,OSNI Open Data - 10M DTM - Sheets 151-200,OSNI Open Data - 10M DTM - Sheets 151-200,osni-open-data-10m-dtm-sheets-151-200,Northern Ireland,source-data,features,ZIP,false,false,source-download-only,Books/Tables/Sources source/download record,[object Object],55,https://admin.opendatani.gov.uk/dataset/osni-open-data-10m-dtm-sheets-151-200,https://web.archive.org/web/*/https://admin.opendatani.gov.uk/dataset/osni-open-data-10m-dtm-sheets-151-200,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,large-or-special-format-review: normal source package; no special-format hold | needs-provider-context-review: publication policy assigned,geography-crosswalk-and-versioning: needs exact geography crosswalk,1,Prepare boundary variant review; prefer child/variant records over duplicate parent maps.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,Land & Property Services – Ordnance Survey of Northern Ireland | OSNI Open Data - 10M DTM - Sheets 151-200 | formats: ZIP | current URL: https://admin.opendatani.gov.uk/dataset/osni-open-data-10m-dtm-sheets-151-200 | IA mirror/download link pending; do not expose local drive paths.,ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:osni-open-data-10m-dtm-sheets-201-250:01994,1995,4. Open Data NI boundary and statistical-geography files,Open Data NI boundary and statistical-geography files,Open Data NI,Land & Property Services – Ordnance Survey of Northern Ireland,tabular,OSNI Open Data - 10M DTM - Sheets 201-250,OSNI Open Data - 10M DTM - Sheets 201-250,osni-open-data-10m-dtm-sheets-201-250,Northern Ireland,source-data,features,ZIP,false,false,source-download-only,Books/Tables/Sources source/download record,[object Object],55,https://admin.opendatani.gov.uk/dataset/osni-open-data-10m-dtm-sheets-201-250,https://web.archive.org/web/*/https://admin.opendatani.gov.uk/dataset/osni-open-data-10m-dtm-sheets-201-250,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,large-or-special-format-review: normal source package; no special-format hold | needs-provider-context-review: publication policy assigned,geography-crosswalk-and-versioning: needs exact geography crosswalk,1,Prepare boundary variant review; prefer child/variant records over duplicate parent maps.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,Land & Property Services – Ordnance Survey of Northern Ireland | OSNI Open Data - 10M DTM - Sheets 201-250 | formats: ZIP | current URL: https://admin.opendatani.gov.uk/dataset/osni-open-data-10m-dtm-sheets-201-250 | IA mirror/download link pending; do not expose local drive paths.,ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:osni-open-data-10m-dtm-sheets-251-293:01995,1996,4. Open Data NI boundary and statistical-geography files,Open Data NI boundary and statistical-geography files,Open Data NI,Land & Property Services – Ordnance Survey of Northern Ireland,tabular,OSNI Open Data - 10M DTM - Sheets 251-293,OSNI Open Data - 10M DTM - Sheets 251-293,osni-open-data-10m-dtm-sheets-251-293,Northern Ireland,source-data,features,ZIP,false,false,source-download-only,Books/Tables/Sources source/download record,[object Object],55,https://admin.opendatani.gov.uk/dataset/osni-open-data-10m-dtm-sheets-251-293,https://web.archive.org/web/*/https://admin.opendatani.gov.uk/dataset/osni-open-data-10m-dtm-sheets-251-293,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,large-or-special-format-review: normal source package; no special-format hold | needs-provider-context-review: publication policy assigned,geography-crosswalk-and-versioning: needs exact geography crosswalk,1,Prepare boundary variant review; prefer child/variant records over duplicate parent maps.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,Land & Property Services – Ordnance Survey of Northern Ireland | OSNI Open Data - 10M DTM - Sheets 251-293 | formats: ZIP | current URL: https://admin.opendatani.gov.uk/dataset/osni-open-data-10m-dtm-sheets-251-293 | IA mirror/download link pending; do not expose local drive paths.,ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:osni-open-data-10m-dtm-sheets-51-100:01996,1997,4. Open Data NI boundary and statistical-geography files,Open Data NI boundary and statistical-geography files,Open Data NI,Land & Property Services – Ordnance Survey of Northern Ireland,tabular,OSNI Open Data - 10M DTM - Sheets 51-100,OSNI Open Data - 10M DTM - Sheets 51-100,osni-open-data-10m-dtm-sheets-51-100,Northern Ireland,source-data,features,ZIP,false,false,source-download-only,Books/Tables/Sources source/download record,[object Object],55,https://admin.opendatani.gov.uk/dataset/osni-open-data-10m-dtm-sheets-51-100,https://web.archive.org/web/*/https://admin.opendatani.gov.uk/dataset/osni-open-data-10m-dtm-sheets-51-100,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,large-or-special-format-review: normal source package; no special-format hold | needs-provider-context-review: publication policy assigned,geography-crosswalk-and-versioning: needs exact geography crosswalk,1,Prepare boundary variant review; prefer child/variant records over duplicate parent maps.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,Land & Property Services – Ordnance Survey of Northern Ireland | OSNI Open Data - 10M DTM - Sheets 51-100 | formats: ZIP | current URL: https://admin.opendatani.gov.uk/dataset/osni-open-data-10m-dtm-sheets-51-100 | IA mirror/download link pending; do not expose local drive paths.,ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:osni-open-data-50m-dtm:01997,1998,4. Open Data NI boundary and statistical-geography files,Open Data NI boundary and statistical-geography files,Open Data NI,Land & Property Services – Ordnance Survey of Northern Ireland,tabular,OSNI Open Data - 50m DTM,OSNI Open Data - 50m DTM,osni-open-data-50m-dtm,Northern Ireland,source-data,features,ZIP,false,false,source-download-only,Books/Tables/Sources source/download record,[object Object],55,https://admin.opendatani.gov.uk/dataset/osni-open-data-50m-dtm,https://web.archive.org/web/*/https://admin.opendatani.gov.uk/dataset/osni-open-data-50m-dtm,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,large-or-special-format-review: normal source package; no special-format hold | needs-provider-context-review: publication policy assigned,geography-crosswalk-and-versioning: needs exact geography crosswalk,1,Prepare boundary variant review; prefer child/variant records over duplicate parent maps.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,Land & Property Services – Ordnance Survey of Northern Ireland | OSNI Open Data - 50m DTM | formats: ZIP | current URL: https://admin.opendatani.gov.uk/dataset/osni-open-data-50m-dtm | IA mirror/download link pending; do not expose local drive paths.,ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:prlgdgrp:01998,1999,4. Open Data NI boundary and statistical-geography files,Open Data NI boundary and statistical-geography files,Open Data NI,NISRA,tabular,Poverty Rates,Poverty Rates,prlgdgrp,Northern Ireland,boundary,Local Government Districts,CSV|JSON1.0|JSON2.0|XLSX,false,false,source-download-only,Books/Tables/Sources source/download record,[object Object],60,https://admin.opendatani.gov.uk/dataset/prlgdgrp,https://web.archive.org/web/*/https://admin.opendatani.gov.uk/dataset/prlgdgrp,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,geography-crosswalk-and-versioning: geography family inferred | source-page-and-ia-viewport-decision: publication policy assigned,,0,Prepare boundary variant review; prefer child/variant records over duplicate parent maps.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/Books/Tables source record with IA hotlinked viewport/download.,"NISRA | Poverty Rates | formats: CSV, JSON1.0, JSON2.0, XLSX | current URL: https://admin.opendatani.gov.uk/dataset/prlgdgrp | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:posscomplgd:02002,2003,4. Open Data NI boundary and statistical-geography files,Open Data NI boundary and statistical-geography files,Open Data NI,NISRA,tabular,Repossessions completed,Repossessions completed,posscomplgd,Northern Ireland,boundary,Local Government Districts,CSV|JSON1.0|JSON2.0|XLSX,false,false,source-download-only,Books/Tables/Sources source/download record,[object Object],60,https://admin.opendatani.gov.uk/dataset/posscomplgd,https://web.archive.org/web/*/https://admin.opendatani.gov.uk/dataset/posscomplgd,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,geography-crosswalk-and-versioning: geography family inferred | source-page-and-ia-viewport-decision: publication policy assigned,,0,Prepare boundary variant review; prefer child/variant records over duplicate parent maps.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/Books/Tables source record with IA hotlinked viewport/download.,"NISRA | Repossessions completed | formats: CSV, JSON1.0, JSON2.0, XLSX | current URL: https://admin.opendatani.gov.uk/dataset/posscomplgd | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:s2slgd:02003,2004,4. Open Data NI boundary and statistical-geography files,Open Data NI boundary and statistical-geography files,Open Data NI,NISRA,tabular,Steps 2 Success,Steps 2 Success,s2slgd,Northern Ireland,boundary,Local Government Districts,CSV|JSON1.0|JSON2.0|XLSX,false,false,source-download-only,Books/Tables/Sources source/download record,[object Object],60,https://admin.opendatani.gov.uk/dataset/s2slgd,https://web.archive.org/web/*/https://admin.opendatani.gov.uk/dataset/s2slgd,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,geography-crosswalk-and-versioning: geography family inferred | source-page-and-ia-viewport-decision: publication policy assigned,,0,Prepare boundary variant review; prefer child/variant records over duplicate parent maps.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/Books/Tables source record with IA hotlinked viewport/download.,"NISRA | Steps 2 Success | formats: CSV, JSON1.0, JSON2.0, XLSX | current URL: https://admin.opendatani.gov.uk/dataset/s2slgd | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:victims-survivors-services-funded-organisations-2017-18:02005,2006,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Open Data NI,Victims & Survivors Service,tabular,Victims and Survivors Services - Funded Organisations 2017/18,Victims and Survivors Services - Funded Organisations 2017/18,victims-survivors-services-funded-organisations-2017-18,Northern Ireland,boundary,Electoral Divisions,CSV,false,false,source-download-only,Books/Tables/Sources source/download record,[object Object],60,https://admin.opendatani.gov.uk/dataset/victims-survivors-services-funded-organisations-2017-18,https://web.archive.org/web/*/https://admin.opendatani.gov.uk/dataset/victims-survivors-services-funded-organisations-2017-18,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,geography-crosswalk-and-versioning: geography family inferred | geography-matching: geography family inferred | source-page-and-ia-viewport-decision: publication policy assigned,,0,Prepare boundary variant review; prefer child/variant records over duplicate parent maps.,Match to ROI ED/DED generation and province child entries; avoid duplicating existing ED time-series maps.,,Browse/Books/Tables source record with IA hotlinked viewport/download.,Victims & Survivors Service | Victims and Survivors Services - Funded Organisations 2017/18 | formats: CSV | current URL: https://admin.opendatani.gov.uk/dataset/victims-survivors-services-funded-organisations-2017-18 | IA mirror/download link pending; do not expose local drive paths.,ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:valuation-office-api:02006,2007,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Tailte/OSI/data.gov.ie,Tailte Éireann,tabular,Valuation Office API,Valuation Office API,valuation-office-api,Republic of Ireland,source-data,features,API,false,false,source-download-only,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/valuation-office-api,https://web.archive.org/web/*/https://data.gov.ie/dataset/valuation-office-api,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,,geography-crosswalk-and-versioning: needs exact geography crosswalk,1,Prepare boundary variant review; prefer child/variant records over duplicate parent maps.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/source/table record unless there is clear interactive map or query use.,Tailte Éireann | Valuation Office API | formats: API | current URL: https://data.gov.ie/dataset/valuation-office-api | IA mirror/download link pending; do not expose local drive paths.,ready-with-residual-review,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:dha95-total-hospital-discharges-with-a-procedure-recorded:02101,2102,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,data.gov.ie,Department of Health,tabular,DHA95 - Total Hospital Discharges with a Procedure Recorded,DHA95 - Total Hospital Discharges with a Procedure Recorded,dha95-total-hospital-discharges-with-a-procedure-recorded,Ireland / unspecified,boundary,Electoral Divisions,CSV|JSON-STAT|PX|XLSX,false,false,source-download-only,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/dha95-total-hospital-discharges-with-a-procedure-recorded,https://web.archive.org/web/*/https://data.gov.ie/dataset/dha95-total-hospital-discharges-with-a-procedure-recorded,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,geography-crosswalk-and-versioning: geography family inferred | geography-matching: geography family inferred | source-page-and-ia-viewport-decision: publication policy assigned,,0,Prepare boundary variant review; prefer child/variant records over duplicate parent maps.,Match to ROI ED/DED generation and province child entries; avoid duplicating existing ED time-series maps.,,Browse/Books/Tables source record with IA hotlinked viewport/download.,"Department of Health | DHA95 - Total Hospital Discharges with a Procedure Recorded | formats: CSV, JSON-STAT, PX, XLSX | current URL: https://data.gov.ie/dataset/dha95-total-hospital-discharges-with-a-procedure-recorded | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:dha96-inpatient-and-daycase-hospital-discharges-with-a-procedure-recorded:02102,2103,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,data.gov.ie,Department of Health,tabular,DHA96 - Inpatient and Daycase Hospital Discharges with a Procedure Recorded,DHA96 - Inpatient and Daycase Hospital Discharges with a Procedure Recorded,dha96-inpatient-and-daycase-hospital-discharges-with-a-procedure-recorded,Ireland / unspecified,boundary,Electoral Divisions,CSV|JSON-STAT|PX|XLSX,false,false,source-download-only,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/dha96-inpatient-and-daycase-hospital-discharges-with-a-procedure-recorded,https://web.archive.org/web/*/https://data.gov.ie/dataset/dha96-inpatient-and-daycase-hospital-discharges-with-a-procedure-recorded,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,geography-crosswalk-and-versioning: geography family inferred | geography-matching: geography family inferred | source-page-and-ia-viewport-decision: publication policy assigned,,0,Prepare boundary variant review; prefer child/variant records over duplicate parent maps.,Match to ROI ED/DED generation and province child entries; avoid duplicating existing ED time-series maps.,,Browse/Books/Tables source record with IA hotlinked viewport/download.,"Department of Health | DHA96 - Inpatient and Daycase Hospital Discharges with a Procedure Recorded | formats: CSV, JSON-STAT, PX, XLSX | current URL: https://data.gov.ie/dataset/dha96-inpatient-and-daycase-hospital-discharges-with-a-procedure-recorded | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:dha97-hospital-bed-days-and-average-length-of-stay-of-discharges-with-a-procedure-recorded:02103,2104,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,data.gov.ie,Department of Health,tabular,DHA97 - Hospital Bed Days and Average Length of Stay of Discharges with a Procedure Recorded,DHA97 - Hospital Bed Days and Average Length of Stay of Discharges with a Procedure Recorded,dha97-hospital-bed-days-and-average-length-of-stay-of-discharges-with-a-procedure-recorded,Ireland / unspecified,boundary,Electoral Divisions,CSV|JSON-STAT|PX|XLSX,false,false,source-download-only,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/dha97-hospital-bed-days-and-average-length-of-stay-of-discharges-with-a-procedure-recorded,https://web.archive.org/web/*/https://data.gov.ie/dataset/dha97-hospital-bed-days-and-average-length-of-stay-of-discharges-with-a-procedure-recorded,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,geography-crosswalk-and-versioning: geography family inferred | geography-matching: geography family inferred | source-page-and-ia-viewport-decision: publication policy assigned,,0,Prepare boundary variant review; prefer child/variant records over duplicate parent maps.,Match to ROI ED/DED generation and province child entries; avoid duplicating existing ED time-series maps.,,Browse/Books/Tables source record with IA hotlinked viewport/download.,"Department of Health | DHA97 - Hospital Bed Days and Average Length of Stay of Discharges with a Procedure Recorded | formats: CSV, JSON-STAT, PX, XLSX | current URL: https://data.gov.ie/dataset/dha97-hospital-bed-days-and-average-length-of-stay-of-discharges-with-a-procedure-recorded | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
