id,sourceRowNumber,roiGroup,groupTitle,provider,organisation,category,title,cleanTitle,slugOrId,jurisdiction,topic,featureUnit,formats,isSpatial,isLargeOrSpecial,proposedAction,proposedPlacement,proposedRuntime,confidence,currentProviderUrl,waybackUrl,internetArchiveStatus,canonicalSourcePolicy,bestExistingMatchType,bestExistingMatchId,bestExistingMatchTitle,bestExistingMatchScore,bestExistingMatchStillPresent,allMatchEvidence,resolvedBlockers,residualBlockers,residualBlockerCount,cleanedRecommendation,geographyRecommendation,comparabilityRecommendation,sourcePlacement,sourceProvenanceDraft,approvalState,publicationState,runtimeDesired,runtimeConversion
medium-prep:5-local-authority-planning-property-open-data-layers:quarterly-market-information-indices:01577,1578,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",tabular,Quarterly Market Information Indices,Quarterly Market Information Indices,quarterly-market-information-indices,Ireland / unspecified,source-data,features,CSV,false,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],55,https://data.gov.ie/dataset/quarterly-market-information-indices,https://web.archive.org/web/*/https://data.gov.ie/dataset/quarterly-market-information-indices,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,local-authority-duplication-and-topic-placement: batched by council/provider for approval | needs-provider-context-review: publication policy assigned,,0,"Batch by council/provider; add only genuinely new or materially different planning/property layers, with source pages for the rest.","Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/source/table record unless there is clear interactive map or query use.,"Department of Housing, Local Government and Heritage | Quarterly Market Information Indices | formats: CSV | current URL: https://data.gov.ie/dataset/quarterly-market-information-indices | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:raptor-annual-report-incidents-data:01578,1579,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",tabular,RAPTOR annual report incidents data,RAPTOR annual report incidents data,raptor-annual-report-incidents-data,Ireland / unspecified,source-data,features,CSV|PDF,false,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/raptor-annual-report-incidents-data,https://web.archive.org/web/*/https://data.gov.ie/dataset/raptor-annual-report-incidents-data,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,local-authority-duplication-and-topic-placement: batched by council/provider for approval | source-page-and-ia-viewport-decision: publication policy assigned,,0,"Batch by council/provider; add only genuinely new or materially different planning/property layers, with source pages for the rest.","Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/Books/Tables source record with IA hotlinked viewport/download.,"Department of Housing, Local Government and Heritage | RAPTOR annual report incidents data | formats: CSV, PDF | current URL: https://data.gov.ie/dataset/raptor-annual-report-incidents-data | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:repossessions-by-local-authority-2005-to-2013:01615,1616,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",tabular,Repossessions by Local Authority 2005 to 2013,Repossessions by Local Authority 2005 to 2013,repossessions-by-local-authority-2005-to-2013,Ireland / unspecified,source-data,features,CSV,false,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],55,https://data.gov.ie/dataset/repossessions-by-local-authority-2005-to-2013,https://web.archive.org/web/*/https://data.gov.ie/dataset/repossessions-by-local-authority-2005-to-2013,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,local-authority-duplication-and-topic-placement: batched by council/provider for approval | needs-provider-context-review: publication policy assigned,,0,"Batch by council/provider; add only genuinely new or materially different planning/property layers, with source pages for the rest.","Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/source/table record unless there is clear interactive map or query use.,"Department of Housing, Local Government and Heritage | Repossessions by Local Authority 2005 to 2013 | formats: CSV | current URL: https://data.gov.ie/dataset/repossessions-by-local-authority-2005-to-2013 | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:repossessions-by-local-authority-2014-to-2015:01616,1617,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",tabular,Repossessions by Local Authority 2014 to 2015,Repossessions by Local Authority 2014 to 2015,repossessions-by-local-authority-2014-to-2015,Ireland / unspecified,source-data,features,CSV,false,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],55,https://data.gov.ie/dataset/repossessions-by-local-authority-2014-to-2015,https://web.archive.org/web/*/https://data.gov.ie/dataset/repossessions-by-local-authority-2014-to-2015,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,local-authority-duplication-and-topic-placement: batched by council/provider for approval | needs-provider-context-review: publication policy assigned,,0,"Batch by council/provider; add only genuinely new or materially different planning/property layers, with source pages for the rest.","Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/source/table record unless there is clear interactive map or query use.,"Department of Housing, Local Government and Heritage | Repossessions by Local Authority 2014 to 2015 | formats: CSV | current URL: https://data.gov.ie/dataset/repossessions-by-local-authority-2014-to-2015 | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:residential-commencement-notices:01617,1618,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",tabular,Residential Commencement Notices,Residential Commencement Notices,residential-commencement-notices,Ireland / unspecified,source-data,features,CSV,false,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],55,https://data.gov.ie/dataset/residential-commencement-notices,https://web.archive.org/web/*/https://data.gov.ie/dataset/residential-commencement-notices,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,local-authority-duplication-and-topic-placement: batched by council/provider for approval | needs-provider-context-review: publication policy assigned,,0,"Batch by council/provider; add only genuinely new or materially different planning/property layers, with source pages for the rest.","Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/source/table record unless there is clear interactive map or query use.,"Department of Housing, Local Government and Heritage | Residential Commencement Notices | formats: CSV | current URL: https://data.gov.ie/dataset/residential-commencement-notices | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:rural-water-programme-may-2015-allocations:01618,1619,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",tabular,Rural Water Programme - May 2015 Allocations,Rural Water Programme - May 2015 Allocations,rural-water-programme-may-2015-allocations,Ireland / unspecified,source-data,features,CSV,false,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],55,https://data.gov.ie/dataset/rural-water-programme-may-2015-allocations,https://web.archive.org/web/*/https://data.gov.ie/dataset/rural-water-programme-may-2015-allocations,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,local-authority-duplication-and-topic-placement: batched by council/provider for approval | needs-provider-context-review: publication policy assigned,,0,"Batch by council/provider; add only genuinely new or materially different planning/property layers, with source pages for the rest.","Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/source/table record unless there is clear interactive map or query use.,"Department of Housing, Local Government and Heritage | Rural Water Programme - May 2015 Allocations | formats: CSV | current URL: https://data.gov.ie/dataset/rural-water-programme-may-2015-allocations | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:s42-licences-issued-deer-and-returns-for-2024-male-and-female:01619,1620,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",tabular,S42 Licences issued (Deer) and Returns for 2015 to 2024 (Male and Female),S42 Licences issued (Deer) and Returns for 2015 to 2024 (Male and Female),s42-licences-issued-deer-and-returns-for-2024-male-and-female,Ireland / unspecified,source-data,features,CSV|PDF,false,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/s42-licences-issued-deer-and-returns-for-2024-male-and-female,https://web.archive.org/web/*/https://data.gov.ie/dataset/s42-licences-issued-deer-and-returns-for-2024-male-and-female,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,local-authority-duplication-and-topic-placement: batched by council/provider for approval | source-page-and-ia-viewport-decision: publication policy assigned,,0,"Batch by council/provider; add only genuinely new or materially different planning/property layers, with source pages for the rest.","Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/Books/Tables source record with IA hotlinked viewport/download.,"Department of Housing, Local Government and Heritage | S42 Licences issued (Deer) and Returns for 2015 to 2024 (Male and Female) | formats: CSV, PDF | current URL: https://data.gov.ie/dataset/s42-licences-issued-deer-and-returns-for-2024-male-and-female | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:second-hand-apartment-prices:01620,1621,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",tabular,Second Hand Apartment prices,Second Hand Apartment prices,second-hand-apartment-prices,Ireland / unspecified,source-data,features,CSV,false,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],55,https://data.gov.ie/dataset/second-hand-apartment-prices,https://web.archive.org/web/*/https://data.gov.ie/dataset/second-hand-apartment-prices,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,local-authority-duplication-and-topic-placement: batched by council/provider for approval | needs-provider-context-review: publication policy assigned,,0,"Batch by council/provider; add only genuinely new or materially different planning/property layers, with source pages for the rest.","Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/source/table record unless there is clear interactive map or query use.,"Department of Housing, Local Government and Heritage | Second Hand Apartment prices | formats: CSV | current URL: https://data.gov.ie/dataset/second-hand-apartment-prices | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:second-hand-apartment-prices-by-agency-by-quarter:01621,1622,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",tabular,Second Hand Apartment Prices by agency - by quarter,Second Hand Apartment Prices by agency - by quarter,second-hand-apartment-prices-by-agency-by-quarter,Ireland / unspecified,source-data,features,CSV,false,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],55,https://data.gov.ie/dataset/second-hand-apartment-prices-by-agency-by-quarter,https://web.archive.org/web/*/https://data.gov.ie/dataset/second-hand-apartment-prices-by-agency-by-quarter,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,local-authority-duplication-and-topic-placement: batched by council/provider for approval | needs-provider-context-review: publication policy assigned,,0,"Batch by council/provider; add only genuinely new or materially different planning/property layers, with source pages for the rest.","Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/source/table record unless there is clear interactive map or query use.,"Department of Housing, Local Government and Heritage | Second Hand Apartment Prices by agency - by quarter | formats: CSV | current URL: https://data.gov.ie/dataset/second-hand-apartment-prices-by-agency-by-quarter | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:second-hand-apartment-prices-by-agency-by-year:01622,1623,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",tabular,Second Hand Apartment Prices by agency - by year,Second Hand Apartment Prices by agency - by year,second-hand-apartment-prices-by-agency-by-year,Ireland / unspecified,source-data,features,CSV,false,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],55,https://data.gov.ie/dataset/second-hand-apartment-prices-by-agency-by-year,https://web.archive.org/web/*/https://data.gov.ie/dataset/second-hand-apartment-prices-by-agency-by-year,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,local-authority-duplication-and-topic-placement: batched by council/provider for approval | needs-provider-context-review: publication policy assigned,,0,"Batch by council/provider; add only genuinely new or materially different planning/property layers, with source pages for the rest.","Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/source/table record unless there is clear interactive map or query use.,"Department of Housing, Local Government and Heritage | Second Hand Apartment Prices by agency - by year | formats: CSV | current URL: https://data.gov.ie/dataset/second-hand-apartment-prices-by-agency-by-year | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:second-hand-house-prices-by-agency-by-quarter:01623,1624,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",tabular,Second Hand House Prices by agency - by quarter,Second Hand House Prices by agency - by quarter,second-hand-house-prices-by-agency-by-quarter,Ireland / unspecified,source-data,features,CSV,false,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],55,https://data.gov.ie/dataset/second-hand-house-prices-by-agency-by-quarter,https://web.archive.org/web/*/https://data.gov.ie/dataset/second-hand-house-prices-by-agency-by-quarter,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,local-authority-duplication-and-topic-placement: batched by council/provider for approval | needs-provider-context-review: publication policy assigned,,0,"Batch by council/provider; add only genuinely new or materially different planning/property layers, with source pages for the rest.","Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/source/table record unless there is clear interactive map or query use.,"Department of Housing, Local Government and Heritage | Second Hand House Prices by agency - by quarter | formats: CSV | current URL: https://data.gov.ie/dataset/second-hand-house-prices-by-agency-by-quarter | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:second-hand-house-prices-by-agency-by-year:01624,1625,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",tabular,Second Hand House Prices by agency - by year,Second Hand House Prices by agency - by year,second-hand-house-prices-by-agency-by-year,Ireland / unspecified,source-data,features,CSV,false,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],55,https://data.gov.ie/dataset/second-hand-house-prices-by-agency-by-year,https://web.archive.org/web/*/https://data.gov.ie/dataset/second-hand-house-prices-by-agency-by-year,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,local-authority-duplication-and-topic-placement: batched by council/provider for approval | needs-provider-context-review: publication policy assigned,,0,"Batch by council/provider; add only genuinely new or materially different planning/property layers, with source pages for the rest.","Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/source/table record unless there is clear interactive map or query use.,"Department of Housing, Local Government and Heritage | Second Hand House Prices by agency - by year | formats: CSV | current URL: https://data.gov.ie/dataset/second-hand-house-prices-by-agency-by-year | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:second-hand-property-prices-by-agency-by-quarter:01625,1626,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",tabular,Second Hand Property Prices by agency - by quarter,Second Hand Property Prices by agency - by quarter,second-hand-property-prices-by-agency-by-quarter,Ireland / unspecified,planning-property,features,CSV,false,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],55,https://data.gov.ie/dataset/second-hand-property-prices-by-agency-by-quarter,https://web.archive.org/web/*/https://data.gov.ie/dataset/second-hand-property-prices-by-agency-by-quarter,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,local-authority-duplication-and-topic-placement: batched by council/provider for approval | needs-provider-context-review: publication policy assigned,,0,"Batch by council/provider; add only genuinely new or materially different planning/property layers, with source pages for the rest.","Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/source/table record unless there is clear interactive map or query use.,"Department of Housing, Local Government and Heritage | Second Hand Property Prices by agency - by quarter | formats: CSV | current URL: https://data.gov.ie/dataset/second-hand-property-prices-by-agency-by-quarter | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:second-hand-property-prices-by-agency-by-year:01626,1627,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",tabular,Second Hand Property Prices by agency - by year,Second Hand Property Prices by agency - by year,second-hand-property-prices-by-agency-by-year,Ireland / unspecified,planning-property,features,CSV,false,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],55,https://data.gov.ie/dataset/second-hand-property-prices-by-agency-by-year,https://web.archive.org/web/*/https://data.gov.ie/dataset/second-hand-property-prices-by-agency-by-year,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,local-authority-duplication-and-topic-placement: batched by council/provider for approval | needs-provider-context-review: publication policy assigned,,0,"Batch by council/provider; add only genuinely new or materially different planning/property layers, with source pages for the rest.","Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/source/table record unless there is clear interactive map or query use.,"Department of Housing, Local Government and Heritage | Second Hand Property Prices by agency - by year | formats: CSV | current URL: https://data.gov.ie/dataset/second-hand-property-prices-by-agency-by-year | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:second-hand-property-prices-by-area-by-year:01627,1628,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",tabular,Second hand property prices by area by year,Second hand property prices by area by year,second-hand-property-prices-by-area-by-year,Ireland / unspecified,planning-property,features,CSV,false,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],55,https://data.gov.ie/dataset/second-hand-property-prices-by-area-by-year,https://web.archive.org/web/*/https://data.gov.ie/dataset/second-hand-property-prices-by-area-by-year,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,local-authority-duplication-and-topic-placement: batched by council/provider for approval | needs-provider-context-review: publication policy assigned,,0,"Batch by council/provider; add only genuinely new or materially different planning/property layers, with source pages for the rest.","Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/source/table record unless there is clear interactive map or query use.,"Department of Housing, Local Government and Heritage | Second hand property prices by area by year | formats: CSV | current URL: https://data.gov.ie/dataset/second-hand-property-prices-by-area-by-year | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:shared-ownership-by-area:01628,1629,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",tabular,Shared ownership by area,Shared ownership by area,shared-ownership-by-area,Ireland / unspecified,source-data,features,CSV,false,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],55,https://data.gov.ie/dataset/shared-ownership-by-area,https://web.archive.org/web/*/https://data.gov.ie/dataset/shared-ownership-by-area,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,local-authority-duplication-and-topic-placement: batched by council/provider for approval | needs-provider-context-review: publication policy assigned,,0,"Batch by council/provider; add only genuinely new or materially different planning/property layers, with source pages for the rest.","Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/source/table record unless there is clear interactive map or query use.,"Department of Housing, Local Government and Heritage | Shared ownership by area | formats: CSV | current URL: https://data.gov.ie/dataset/shared-ownership-by-area | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:shared-ownership-by-year:01629,1630,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",tabular,Shared ownership by year,Shared ownership by year,shared-ownership-by-year,Ireland / unspecified,source-data,features,CSV,false,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/shared-ownership-by-year,https://web.archive.org/web/*/https://data.gov.ie/dataset/shared-ownership-by-year,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,local-authority-duplication-and-topic-placement: batched by council/provider for approval | source-page-and-ia-viewport-decision: publication policy assigned,,0,"Batch by council/provider; add only genuinely new or materially different planning/property layers, with source pages for the rest.","Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/Books/Tables source record with IA hotlinked viewport/download.,"Department of Housing, Local Government and Heritage | Shared ownership by year | formats: CSV | current URL: https://data.gov.ie/dataset/shared-ownership-by-year | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:site-specific-conservation-objectives:01630,1631,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",tabular,Site Specific Conservation Objectives,Site Specific Conservation Objectives,site-specific-conservation-objectives,Ireland / unspecified,source-data,features,ZIP,false,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],55,https://data.gov.ie/dataset/site-specific-conservation-objectives,https://web.archive.org/web/*/https://data.gov.ie/dataset/site-specific-conservation-objectives,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,large-or-special-format-review: normal source package; no special-format hold | local-authority-duplication-and-topic-placement: batched by council/provider for approval | needs-provider-context-review: publication policy assigned,,0,"Batch by council/provider; add only genuinely new or materially different planning/property layers, with source pages for the rest.","Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Department of Housing, Local Government and Heritage | Site Specific Conservation Objectives | formats: ZIP | current URL: https://data.gov.ie/dataset/site-specific-conservation-objectives | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:social-housing-construction-projects-status-report-q2-2017:01631,1632,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",tabular,Social Housing Construction Projects - Status Report Q2 2017,Social Housing Construction Projects - Status Report Q2 2017,social-housing-construction-projects-status-report-q2-2017,Ireland / unspecified,planning-property,features,CSV,false,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/social-housing-construction-projects-status-report-q2-2017,https://web.archive.org/web/*/https://data.gov.ie/dataset/social-housing-construction-projects-status-report-q2-2017,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,local-authority-duplication-and-topic-placement: batched by council/provider for approval | source-page-and-ia-viewport-decision: publication policy assigned,,0,"Batch by council/provider; add only genuinely new or materially different planning/property layers, with source pages for the rest.","Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/Books/Tables source record with IA hotlinked viewport/download.,"Department of Housing, Local Government and Heritage | Social Housing Construction Projects - Status Report Q2 2017 | formats: CSV | current URL: https://data.gov.ie/dataset/social-housing-construction-projects-status-report-q2-2017 | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:social-housing-construction-status-report-q1-2017:01632,1633,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",tabular,Social Housing Construction Status Report Q1 2017,Social Housing Construction Status Report Q1 2017,social-housing-construction-status-report-q1-2017,Ireland / unspecified,planning-property,features,CSV,false,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/social-housing-construction-status-report-q1-2017,https://web.archive.org/web/*/https://data.gov.ie/dataset/social-housing-construction-status-report-q1-2017,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,local-authority-duplication-and-topic-placement: batched by council/provider for approval | source-page-and-ia-viewport-decision: publication policy assigned,,0,"Batch by council/provider; add only genuinely new or materially different planning/property layers, with source pages for the rest.","Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/Books/Tables source record with IA hotlinked viewport/download.,"Department of Housing, Local Government and Heritage | Social Housing Construction Status Report Q1 2017 | formats: CSV | current URL: https://data.gov.ie/dataset/social-housing-construction-status-report-q1-2017 | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
medium-prep:5-local-authority-planning-property-open-data-layers:social-housing-construction-status-report-q1-2018:01633,1634,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",tabular,Social Housing Construction Status Report Q1 2018,Social Housing Construction Status Report Q1 2018,social-housing-construction-status-report-q1-2018,Ireland / unspecified,planning-property,features,CSV,false,false,local-authority-batch-review,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/social-housing-construction-status-report-q1-2018,https://web.archive.org/web/*/https://data.gov.ie/dataset/social-housing-construction-status-report-q1-2018,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,local-authority-duplication-and-topic-placement: batched by council/provider for approval | source-page-and-ia-viewport-decision: publication policy assigned,,0,"Batch by council/provider; add only genuinely new or materially different planning/property layers, with source pages for the rest.","Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Browse/Books/Tables source record with IA hotlinked viewport/download.,"Department of Housing, Local Government and Heritage | Social Housing Construction Status Report Q1 2018 | formats: CSV | current URL: https://data.gov.ie/dataset/social-housing-construction-status-report-q1-2018 | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,metadata/source page,No runtime conversion required unless structured values are later extracted.
